airbnbhostid,airbnbpropertyid,city,superhost_period_all,hostresponseaverage_pastyear,available_days,available_days_avelistedprice,booked_days,booked_days_aveprice,listingtype,createddate,zipcode,bedrooms,bathrooms,instantbookenabled,numberofreviews,ratingoverall,revenue,reservations,host_is_superhost_1_0
51348906,19695800,Los Angeles,9,100.0,193,146.44041,44,153.63637,Entire home/apt,2017-07-03,90017,2,2.0,1,8,100,6760.0,13,1.0
129184846,18602191,New York,10,100.0,139,180.61151,0,0.0,Entire home/apt,2017-05-05,11237,2,1.0,1,34,88,0.0,0,0.0
8592596,2890747,Miami,6,97.5,215,68.558136,36,70.47222,Private room,2014-04-25,33139,1,1.0,0,73,93,2537.0,12,0.0
9862811,5019234,Los Angeles,6,99.05195,194,524.64435,24,526.375,Entire home/apt,2015-01-01,90048,6,6.0,0,33,96,12633.0,11,1.0
7714918,2155128,New York,8,100.0,75,47.96,37,49.729729999999996,Private room,2014-01-02,11237,1,1.0,0,131,96,1840.0,8,1.0
43637999,8275676,New York,6,100.0,236,101.48729,22,102.27273000000001,Private room,2015-09-07,10308,2,2.0,0,24,100,2250.0,4,1.0
14761660,3541154,Philadelphia,11,98.60526,200,81.035,67,81.76119,Entire home/apt,2014-07-08,19103,1,1.0,1,187,90,5478.0,32,0.0
121660989,20661828,Philadelphia,12,99.5,194,78.80412,35,77.11429,Entire home/apt,2017-08-25,19147,2,1.0,1,63,87,2699.0,15,0.0
113464126,16965097,New York,11,97.29411999999999,175,294.38858,58,287.8793,Entire home/apt,2017-01-25,10036,2,1.0,0,61,97,16697.0,12,1.0
42797112,8105669,Philadelphia,5,100.0,209,66.07177,44,64.13636,Private room,2015-08-27,19104,1,1.0,1,19,95,2822.0,13,0.0
20596085,8667555,New York,10,98.30769000000001,149,40.55705,1,34.0,Private room,2015-10-01,11212,1,1.0,0,39,86,34.0,1,0.0
87150307,15938415,Washington,11,100.0,143,52.16783,10,60.0,Private room,2016-11-11,20011,1,1.0,0,104,97,600.0,3,1.0
1213192,11892411,Houston,12,92.030304,143,42.307693,19,30.0,Private room,2016-03-16,77004,1,1.0,0,15,100,570.0,1,1.0
31241183,6185599,New York,11,99.35483599999999,152,65.0,6,65.0,Private room,2015-04-26,10032,1,1.0,0,29,97,390.0,1,1.0
49236,23269,New York,7,99.36735,205,171.70244,10,195.0,Entire home/apt,2010-03-10,10075,1,1.0,0,44,70,1950.0,2,0.0
15941961,17108995,New York,8,100.0,200,132.765,50,126.88,Private room,2017-02-03,10036,1,1.0,1,17,100,6344.0,16,0.0
56636321,13768497,Los Angeles,5,100.0,227,34.779736,81,35.65432,Private room,2016-06-29,90015,1,2.0,1,21,93,2888.0,34,0.0
4579626,15495441,New York,7,100.0,6,62.0,0,0.0,Private room,2016-10-12,11217,1,1.5,0,2,100,0.0,0,0.0
29903392,12091343,Los Angeles,11,100.0,175,89.34286,15,89.0,Entire home/apt,2016-03-27,90062,1,1.0,0,44,89,1335.0,4,0.0
21659865,4178914,Philadelphia,8,100.0,208,67.63461,15,71.46667,Private room,2014-09-13,19145,1,1.5,0,115,99,1072.0,8,1.0
107853,288726,New York,12,96.22222,90,110.0,0,0.0,Private room,2011-12-14,10013,1,0.0,1,50,94,0.0,0,0.0
4856536,2389738,New York,11,96.97222,158,48.620255,63,46.253966999999996,Private room,2014-02-12,11225,1,1.0,0,125,92,2914.0,13,0.0
102530486,18389460,Washington,11,100.0,149,79.48993,20,78.8,Entire home/apt,2017-04-22,20002,1,1.0,0,45,97,1576.0,6,1.0
63527246,13371384,Los Angeles,10,98.95238,199,115.0,41,115.0,Entire home/apt,2016-06-05,90039,1,1.0,1,66,100,4715.0,9,1.0
107455767,16976026,New York,8,94.333336,207,49.362320000000004,22,54.54545600000001,Private room,2017-01-26,11422,1,1.0,1,27,93,1200.0,10,0.0
69091104,22249678,Miami,10,100.0,195,74.00513000000001,22,90.09091,Private room,2017-12-16,33313,1,1.0,1,2,100,1982.0,5,1.0
49963831,9668485,New York,5,100.0,143,94.79021,19,113.1579,Private room,2015-11-25,10029,1,2.0,0,26,95,2150.0,5,0.0
89435479,14490975,Chicago,12,98.73913,140,54.785713,52,54.0,Entire home/apt,2016-08-11,60641,0,1.0,1,148,93,2808.0,23,0.0
28313887,25131864,Los Angeles,12,100.0,189,57.042328000000005,38,51.86842,Entire home/apt,2018-05-22,33020,2,1.0,1,1,40,1971.0,8,0.0
40895328,7774182,New York,6,97.97222,216,251.09722999999997,13,291.15384,Private room,2015-08-05,11106,2,1.0,0,38,98,3785.0,5,1.0
68294823,15805039,Miami,11,100.0,191,45.104713000000004,39,45.128204,Private room,2016-11-02,33322,1,1.0,1,105,97,1760.0,20,1.0
2172242,2721778,New York,6,98.870964,60,81.3,44,81.181816,Private room,2014-04-04,11211,1,1.0,1,176,94,3572.0,8,0.0
30710770,5961202,Chicago,6,96.045456,182,161.74725,0,0.0,Private room,2015-04-09,60614,1,1.0,0,28,94,0.0,0,1.0
14139251,3201115,Washington,9,100.0,182,65.43956,33,71.06061,Entire home/apt,2014-06-01,20002,1,1.0,1,163,91,2345.0,12,0.0
49292376,9513686,New York,9,93.25,140,120.12143,56,140.0,Entire home/apt,2015-11-16,10128,1,1.0,0,81,94,7840.0,12,0.0
4224443,18652148,Chicago,9,100.0,137,49.30657,44,56.318180000000005,Private room,2017-05-08,60622,1,1.0,1,21,94,2478.0,9,0.0
93378755,20392363,Boston,10,100.0,199,245.07538,27,178.92592,Entire home/apt,2017-08-10,2114,2,2.0,0,18,97,4831.0,11,1.0
72213967,14596556,New York,6,93.90909,230,30.0,0,0.0,Private room,2016-08-17,11221,1,1.5,1,14,89,0.0,0,0.0
51830532,10100121,New York,12,100.0,193,392.73575,19,370.21054,Entire home/apt,2015-12-20,10011,1,1.0,0,31,95,7034.0,1,0.0
4964338,1246609,Los Angeles,8,100.0,217,106.29032,46,106.82609,Entire home/apt,2013-06-06,90066,1,1.0,0,87,96,4914.0,9,1.0
45404928,18126531,New York,9,98.68421,177,41.327682,43,45.418606,Private room,2017-04-06,11429,1,1.0,0,16,94,1953.0,12,0.0
41758922,7919382,Philadelphia,8,98.77778,201,145.99005,13,184.61539,Entire home/apt,2015-08-15,19147,2,2.0,1,61,91,2400.0,5,0.0
6277851,13016708,Los Angeles,7,99.91781,226,87.141594,45,77.4,Entire home/apt,2016-05-14,90068,1,1.0,0,39,99,3483.0,13,1.0
4212270,10766365,Los Angeles,6,98.28125,193,183.70467,39,187.17949,Entire home/apt,2016-01-21,90068,1,1.0,0,48,97,7300.0,8,0.0
49386735,15694689,Los Angeles,9,98.55556,110,186.95453999999998,13,199.0,Entire home/apt,2016-10-25,90024,2,1.0,0,16,99,2587.0,1,1.0
2772230,11187722,New York,11,97.85,130,163.15384,40,166.375,Entire home/apt,2016-02-09,10018,1,1.0,1,119,90,6655.0,15,0.0
4282636,9045502,Los Angeles,8,100.0,203,161.3793,24,187.75,Entire home/apt,2015-10-21,90017,0,1.0,0,42,98,4506.0,10,1.0
7035607,11492663,Miami,10,100.0,199,124.874374,51,136.2745,Entire home/apt,2016-02-23,33131,0,1.0,0,11,95,6950.0,9,1.0
61160587,11816672,Los Angeles,6,99.833336,222,224.40541000000002,34,249.29411000000002,Entire home/apt,2016-03-11,90048,3,2.0,0,12,98,8476.0,8,0.0
2695773,7828549,Los Angeles,12,100.0,31,85.03226,25,86.04,Entire home/apt,2017-03-07,90036,1,1.0,0,89,99,2151.0,9,1.0
4832845,13246804,New York,7,100.0,155,80.870964,31,76.741936,Private room,2016-05-28,10022,2,1.0,0,41,98,2379.0,6,1.0
1674943,16063218,New York,9,99.53125,2,33.5,2,33.5,Private room,2016-11-20,10310,1,1.0,1,69,95,67.0,1,1.0
22608682,10411427,Chicago,8,100.0,178,31.230337,69,38.057972,Private room,2016-01-05,60624,1,2.5,0,136,96,2626.0,25,0.0
15518085,3143311,New York,10,98.70588000000001,171,110.0,0,0.0,Private room,2014-05-25,10002,1,1.0,0,2,100,0.0,0,0.0
31177548,12134875,Miami,5,99.958336,201,293.79105,22,145.09091,Entire home/apt,2016-03-29,33139,2,2.5,0,17,96,3192.0,6,0.0
22814626,4394895,Houston,11,100.0,169,65.56213000000001,68,67.69118,Entire home/apt,2014-09-29,77006,0,1.0,1,163,94,4603.0,25,0.0
21504393,8069456,Los Angeles,12,99.48351,188,68.89361600000001,29,69.0,Private room,2015-08-25,90015,1,2.0,1,213,96,2001.0,9,1.0
74336231,13236524,Chicago,7,100.0,157,120.85987,86,122.84884,Entire home/apt,2016-05-27,60614,1,1.0,1,48,100,10565.0,27,1.0
8344401,4234072,New York,11,91.057144,231,77.60173,60,79.0,Entire home/apt,2014-09-17,11206,0,1.0,0,52,78,4740.0,2,0.0
37999128,17546460,Dallas,8,100.0,95,102.44211,21,103.14286,Entire home/apt,2017-03-01,75228,3,1.0,0,8,100,2166.0,7,1.0
3392276,669825,Los Angeles,5,99.74359,173,92.109825,31,97.58064,Entire home/apt,2012-08-26,90025,0,1.0,0,14,90,3025.0,2,0.0
67101071,12407974,New York,6,100.0,193,159.03108,96,159.48958000000002,Entire home/apt,2016-04-11,10002,2,1.0,1,47,92,15311.0,20,0.0
23932796,13063417,Los Angeles,6,100.0,188,134.61702,19,129.0,Entire home/apt,2016-05-17,90038,2,1.0,0,22,98,2451.0,8,1.0
82139149,13880330,Chicago,12,98.07143,92,51.445652,0,0.0,Private room,2016-07-06,60618,1,1.0,0,68,95,0.0,0,0.0
2687671,557018,New York,9,99.558136,183,75.37158000000001,72,85.69444,Private room,2012-06-24,10011,1,1.0,0,319,90,6170.0,20,0.0
6277851,9532288,Los Angeles,7,99.91781,199,111.57789,42,95.64286,Entire home/apt,2015-11-17,90068,1,1.0,0,63,99,4017.0,10,1.0
44881861,18293661,Los Angeles,11,99.4902,115,61.46086999999999,44,61.568180000000005,Entire home/apt,2017-04-17,33020,0,1.0,0,40,93,2709.0,13,0.0
29974230,5777176,Miami,12,100.0,120,50.916668,12,50.833332,Private room,2015-03-24,33313,1,1.0,0,40,99,610.0,2,1.0
91126748,19476038,Los Angeles,12,100.0,187,81.66845,24,95.708336,Entire home/apt,2017-06-22,90027,0,1.0,0,81,96,2297.0,6,1.0
4620245,875201,Los Angeles,9,100.0,216,75.06944,49,81.55102,Private room,2013-01-06,90048,1,1.0,1,170,97,3996.0,15,1.0
379619,12502633,New York,6,100.0,129,98.48836999999999,41,100.0,Private room,2016-04-16,11215,0,1.0,0,76,93,4100.0,16,0.0
13737992,3839332,Los Angeles,5,97.195656,241,85.0,12,85.0,Private room,2014-08-08,90039,1,1.0,0,30,98,1020.0,3,1.0
86327101,19227138,New York,11,99.78260999999999,197,46.360405,72,42.88889,Private room,2017-06-09,11233,1,1.0,0,34,94,3088.0,22,0.0
16256335,3208642,Washington,7,100.0,193,96.98446,6,92.333336,Private room,2014-06-01,20001,1,1.5,1,24,94,554.0,3,0.0
45612263,20847260,Chicago,11,100.0,14,67.14286,12,66.666664,Entire home/apt,2017-09-06,60608,2,1.0,1,11,100,800.0,2,1.0
8345981,1569444,New York,10,100.0,8,226.25,0,0.0,Entire home/apt,2013-08-22,10010,2,1.0,1,12,97,0.0,0,0.0
20450278,10152259,Chicago,10,100.0,41,60.0,6,60.0,Private room,2015-12-23,60626,1,1.0,0,61,96,360.0,3,1.0
23640232,16096170,Los Angeles,9,100.0,213,505.20657,11,504.54544000000004,Entire home/apt,2016-11-22,90036,3,2.5,0,8,98,5550.0,1,1.0
61175876,11574674,New York,12,100.0,138,143.92754,45,145.88889,Entire home/apt,2016-02-27,11221,2,1.0,0,49,94,6565.0,9,1.0
77005581,22455181,New York,12,100.0,188,93.12765999999999,76,95.48684,Private room,2017-12-30,10003,1,1.0,1,30,96,7257.0,20,1.0
20520494,21046659,Los Angeles,10,99.84615,163,179.19632,68,166.47058,Entire home/apt,2017-09-20,90038,2,1.0,1,23,96,11320.0,37,0.0
21578675,11378787,Miami,10,97.83870999999999,221,110.21266999999999,32,123.75,Entire home/apt,2016-02-18,33140,0,1.0,0,32,94,3960.0,10,0.0
54278980,12173975,Los Angeles,6,99.04444000000001,133,72.97744,38,73.789474,Entire home/apt,2016-04-01,33020,2,1.0,0,18,99,2804.0,8,0.0
83783257,14757381,Philadelphia,7,100.0,211,100.56398,73,97.89041,Entire home/apt,2016-08-26,19147,1,1.0,1,59,94,7146.0,35,0.0
56222924,10877774,New York,10,99.083336,177,92.27119,104,84.88461,Private room,2016-01-26,10016,1,1.0,0,97,90,8828.0,21,0.0
70320040,12863402,Miami,7,100.0,136,65.257355,24,65.25,Private room,2016-05-04,33141,1,1.0,0,19,99,1566.0,2,1.0
134510231,19219130,Miami,10,98.652176,207,16.077295,45,18.11111,Private room,2017-06-08,33142,1,1.0,1,13,90,815.0,13,0.0
57967587,14042437,New York,6,100.0,44,46.81818,0,0.0,Private room,2016-07-16,11368,3,2.0,1,9,87,0.0,0,0.0
13490465,2634582,Chicago,5,94.29269000000001,243,90.950615,20,115.4,Private room,2014-03-23,60622,1,1.0,0,105,93,2308.0,5,1.0
31298029,6540907,New York,6,96.78049,192,80.0,16,80.0,Private room,2015-05-23,11238,1,1.0,0,60,92,1280.0,3,0.0
45371351,18746031,Washington,12,100.0,179,79.85475,37,87.02702,Private room,2017-05-13,20003,1,1.0,1,83,99,3220.0,10,1.0
83082,14727001,Miami,12,99.61972,245,120.36735,0,0.0,Entire home/apt,2016-08-24,33305,1,1.0,0,16,96,0.0,0,1.0
4212270,12972059,Los Angeles,9,97.708336,183,261.4918,12,285.41666000000004,Entire home/apt,2016-05-11,90068,2,1.0,0,55,95,3425.0,6,1.0
61133445,11570377,Chicago,5,90.25,169,89.86981999999999,42,101.190475,Private room,2016-02-27,60616,1,1.0,0,23,93,4250.0,18,0.0
20985328,8507219,New York,6,100.0,186,79.78494,29,80.0,Private room,2015-09-21,11106,1,1.0,0,18,100,2320.0,5,1.0
8117214,13612284,New York,8,100.0,206,52.815532999999995,0,0.0,Private room,2016-06-19,11229,1,1.0,0,17,95,0.0,0,1.0
124743046,18108981,New York,11,100.0,218,156.47247,71,149.90141,Entire home/apt,2017-04-05,11205,2,2.5,1,36,96,10643.0,17,1.0
46372873,21161826,Miami,10,100.0,36,37.0,21,37.142857,Private room,2017-09-28,33127,1,1.0,1,19,98,780.0,11,1.0
10626699,6888244,Chicago,9,95.0,163,50.04908,18,50.055557,Private room,2015-06-16,60640,1,1.0,0,47,97,901.0,6,1.0
9919894,5975179,New York,5,100.0,209,77.42583499999999,60,80.48333000000001,Private room,2015-04-10,10033,1,1.0,0,42,97,4829.0,10,1.0
71961944,17751398,Houston,9,100.0,216,60.893519999999995,35,62.114284999999995,Entire home/apt,2017-03-14,77006,0,1.0,1,47,94,2174.0,18,0.0
44192454,8386637,Los Angeles,10,100.0,104,99.08654,26,99.73076999999999,Entire home/apt,2015-09-14,90068,1,1.0,0,32,94,2593.0,5,1.0
10173518,8917861,Oakland,6,100.0,43,120.95348999999999,4,125.0,Entire home/apt,2015-10-14,94609,1,1.0,0,12,97,500.0,1,0.0
45248116,11419932,Los Angeles,5,100.0,207,65.00483,56,68.66071,Entire home/apt,2016-02-20,90057,0,1.0,1,34,95,3845.0,19,1.0
90527363,19019136,Boston,9,100.0,214,313.47662,54,400.68518,Entire home/apt,2017-05-29,2111,4,2.0,1,4,100,21637.0,17,1.0
60157121,15423919,Miami,12,99.375,196,50.408165000000004,42,50.0,Private room,2016-10-07,33141,1,1.0,1,100,94,2100.0,15,1.0
141578993,19967789,Chicago,10,100.0,67,100.76119,15,103.6,Entire home/apt,2017-07-17,60601,0,1.0,0,6,100,1554.0,6,1.0
176061,84275,Philadelphia,5,98.78049,234,181.62393,7,180.71428,Entire home/apt,2011-03-22,19107,1,1.0,0,242,91,1265.0,3,0.0
142878742,20115612,New York,11,100.0,203,74.16256,69,67.94203,Private room,2017-07-25,10029,1,1.0,1,52,97,4688.0,23,1.0
1407251,9578325,New York,12,95.755554,180,129.0,83,129.0,Entire home/apt,2015-11-20,11215,1,1.0,0,72,96,10707.0,17,0.0
47050865,9010452,Washington,6,100.0,12,89.0,7,96.14286,Entire home/apt,2015-10-19,20011,1,1.0,0,19,92,673.0,2,0.0
1377268,9802999,Oakland,8,100.0,214,53.177569999999996,77,55.376625,Private room,2015-12-02,94619,1,1.0,0,47,97,4264.0,17,1.0
98215095,15374053,New York,8,100.0,185,55.281082,36,57.69444300000001,Private room,2016-10-04,11216,1,1.0,1,27,95,2077.0,12,1.0
2170422,437005,Washington,5,97.14286,206,68.014565,23,70.0,Private room,2012-04-17,20020,1,2.0,0,66,98,1610.0,4,1.0
6960000,13813095,Los Angeles,7,99.54762,220,25.0,44,25.0,Entire home/apt,2016-07-02,90042,1,0.0,1,35,79,1100.0,16,0.0
31969535,6162938,Miami,5,99.60256,150,139.46666000000002,35,141.85715,Entire home/apt,2015-04-25,33316,1,1.0,1,47,93,4965.0,8,0.0
4185634,4462231,Washington,8,92.96,97,217.95876,16,207.8125,Entire home/apt,2014-10-08,20011,3,2.5,0,50,95,3325.0,5,0.0
2736756,4623996,Miami,9,99.478874,193,132.32643000000002,32,94.46875,Entire home/apt,2014-10-30,33139,1,1.0,1,81,90,3023.0,9,0.0
4604721,15192177,Miami,11,96.0171,234,3750.0,0,0.0,Entire home/apt,2018-02-24,33139,4,3.0,0,2,100,0.0,0,0.0
42237006,8225681,Philadelphia,6,100.0,127,191.33858,14,181.85715,Entire home/apt,2015-09-04,19103,1,1.0,1,38,99,2546.0,4,1.0
6609770,1210296,Los Angeles,9,100.0,230,51.826088,23,58.260868,Private room,2013-05-26,90066,1,1.0,0,134,95,1340.0,9,1.0
5288861,4435517,Miami,11,99.71795,149,130.4698,0,0.0,Entire home/apt,2014-10-05,33139,1,1.0,1,15,88,0.0,0,0.0
1653951,16798165,New York,11,100.0,63,84.01588000000001,43,89.88372,Entire home/apt,2017-01-14,11209,1,1.0,1,49,98,3865.0,11,1.0
254846,4244235,New York,8,91.89474,124,394.7984,5,399.0,Entire home/apt,2014-09-18,11221,5,3.0,0,34,94,1995.0,1,0.0
2153,2195811,Chicago,5,100.0,14,79.0,7,79.0,Entire home/apt,2014-01-09,60610,0,1.0,0,3,93,553.0,1,0.0
22990190,21241568,New York,12,99.72726999999999,172,247.47092999999998,91,249.0,Entire home/apt,2017-10-07,10065,1,1.0,0,38,99,22659.0,16,1.0
517499,1488883,Chicago,6,98.268295,182,85.0,0,0.0,Private room,2013-08-04,60613,1,1.0,0,22,100,0.0,0,1.0
101113812,16309538,New York,8,100.0,9,184.88889,6,186.66666999999998,Entire home/apt,2016-12-08,10003,1,1.0,0,10,98,1120.0,1,1.0
25705253,8322200,Miami,10,100.0,235,75.0,14,75.0,Entire home/apt,2015-09-10,33334,1,1.0,0,42,97,1050.0,3,1.0
5771803,1048410,Washington,7,100.0,52,95.82692,4,100.0,Entire home/apt,2013-04-03,20011,1,1.0,0,48,95,400.0,1,0.0
7486706,6779912,New York,6,97.2381,155,110.14838400000001,13,130.38461,Private room,2015-06-09,10036,1,1.0,0,98,94,1695.0,4,0.0
118108330,20147569,Chicago,12,98.27778,145,85.91035,61,85.065575,Entire home/apt,2017-07-27,60640,0,1.0,1,62,90,5189.0,22,0.0
41965551,17136721,New York,10,99.75,161,77.20496999999999,49,78.10204,Private room,2017-02-05,10012,1,1.0,0,37,95,3827.0,14,0.0
430188,3311821,New York,11,100.0,158,67.86075600000001,17,39.941177,Private room,2014-06-13,11211,1,1.0,1,38,90,679.0,4,0.0
120233125,19807158,Chicago,11,100.0,131,162.87022,42,185.21428,Entire home/apt,2017-07-09,60622,3,2.0,0,29,90,7779.0,12,0.0
3560446,5028135,New York,11,100.0,54,136.90741,25,125.08,Entire home/apt,2015-01-01,11211,1,1.0,0,29,94,3127.0,5,1.0
61661450,18858369,Chicago,10,100.0,86,50.05814,18,50.0,Private room,2017-05-19,60645,1,1.0,0,17,96,900.0,6,1.0
3901806,16099713,Washington,7,100.0,167,173.63474,48,177.85416999999998,Entire home/apt,2016-11-22,20011,3,2.5,1,15,100,8537.0,17,0.0
40143943,7806372,Los Angeles,8,100.0,112,548.1964,21,560.5238,Entire home/apt,2015-08-07,90046,3,2.5,0,37,97,11771.0,9,1.0
2658212,1183249,Chicago,6,96.36232,222,80.56306500000001,30,70.53333,Entire home/apt,2013-05-18,60657,1,1.0,0,288,93,2116.0,13,0.0
1755097,1735804,New York,10,100.0,167,138.80838,13,149.23077,Entire home/apt,2013-09-29,11221,1,1.0,0,146,98,1940.0,4,1.0
85915822,14181648,Los Angeles,10,100.0,195,92.04101999999999,66,91.48485,Private room,2017-04-10,90014,1,1.0,1,62,97,6038.0,21,1.0
37691066,7197783,Chicago,6,100.0,198,49.939392,7,45.0,Private room,2015-07-05,60640,1,1.5,1,90,96,315.0,4,1.0
103332090,15925104,New York,9,100.0,106,249.64151,24,250.83333,Entire home/apt,2016-11-10,11216,4,2.0,1,19,84,6020.0,6,0.0
153925433,21277670,New York,12,100.0,100,197.19,79,197.13924,Entire home/apt,2017-12-10,11222,2,1.0,0,15,99,15574.0,15,1.0
122687576,18994664,Chicago,12,100.0,161,222.13043,24,392.20833999999996,Entire home/apt,2017-05-27,60657,3,2.0,0,56,95,9413.0,5,1.0
27022321,17824136,Los Angeles,12,100.0,145,129.53793000000002,51,129.29411000000002,Entire home/apt,2017-03-19,90041,2,1.0,0,68,100,6594.0,14,1.0
106941031,16335623,Houston,9,100.0,218,212.35321000000002,17,234.29411000000002,Entire home/apt,2016-12-10,77041,2,2.0,0,37,94,3983.0,5,1.0
1642856,7502313,Washington,7,100.0,196,233.2296,40,300.0,Entire home/apt,2015-07-20,20001,2,1.0,1,104,93,12000.0,11,0.0
45238180,8889523,Dallas,7,93.75,214,40.0,10,40.0,Private room,2015-10-13,75234,1,1.0,0,15,100,400.0,3,1.0
96252022,15215153,New York,12,100.0,11,200.27272,0,0.0,Entire home/apt,2016-09-23,11238,2,1.0,0,34,91,0.0,0,0.0
137745290,19951408,Los Angeles,12,97.91428,174,195.08046000000002,45,193.82222,Entire home/apt,2017-07-17,90036,2,2.0,1,32,95,8722.0,14,0.0
10901678,15172975,Dallas,9,100.0,177,73.26553,32,80.8125,Entire home/apt,2016-09-21,75214,1,1.0,1,116,95,2586.0,21,1.0
58244317,18728672,Chicago,11,100.0,226,32.088497,8,20.0,Private room,2017-05-12,60618,1,1.0,1,16,89,160.0,4,0.0
2117078,434792,New York,8,100.0,124,127.78226000000001,4,140.0,Entire home/apt,2012-04-16,11215,1,1.0,0,66,93,560.0,1,0.0
1587665,21851369,Miami,12,99.55294,233,145.0,3,145.0,Entire home/apt,2017-11-21,33127,3,2.0,0,2,80,435.0,2,0.0
5954644,9112171,New York,11,100.0,62,216.12902999999997,47,200.0,Entire home/apt,2015-10-25,10025,1,3.0,0,1,100,9400.0,3,1.0
7858405,1467106,New York,11,100.0,176,149.82387,73,148.39726000000002,Entire home/apt,2013-07-30,11206,1,1.0,0,161,95,10833.0,16,1.0
22840406,5649880,Miami,6,99.22222,124,55.967743000000006,7,55.714287,Private room,2015-03-13,33304,1,1.0,0,33,88,390.0,1,0.0
39335849,9965844,Los Angeles,6,100.0,198,231.65657000000002,30,238.06667000000002,Entire home/apt,2015-12-12,90046,2,2.0,0,62,99,7142.0,8,1.0
20494609,3953841,Chicago,5,93.02941,196,74.591835,0,0.0,Private room,2014-08-24,60626,1,1.0,0,13,92,0.0,0,1.0
27688881,13299129,Miami,5,96.60784,192,321.97397,58,284.44827000000004,Entire home/apt,2016-06-01,33180,4,3.0,1,12,96,16498.0,14,0.0
8839791,6856384,Oakland,8,100.0,87,129.36781000000002,13,131.53847,Entire home/apt,2015-06-14,94618,1,1.0,0,31,97,1710.0,3,1.0
79345061,14487727,Los Angeles,7,100.0,197,112.84772,49,104.4898,Entire home/apt,2016-08-11,90025,0,1.0,1,27,96,5120.0,11,0.0
7611676,3318745,Los Angeles,12,100.0,142,88.73943,7,100.0,Private room,2014-06-14,90047,3,1.5,0,115,94,700.0,3,0.0
40703442,7747237,New York,6,99.92156999999999,94,77.34042,4,75.0,Private room,2015-08-03,10027,1,1.0,0,1,100,300.0,1,0.0
21724931,4187522,Philadelphia,7,98.57143,239,119.91632,17,117.05882,Private room,2014-09-13,19143,2,1.0,0,24,88,1990.0,4,0.0
255748,54486,New York,6,97.402985,112,39.785713,26,39.46154,Private room,2010-10-06,11233,1,1.0,0,150,94,1026.0,6,0.0
29963058,17140153,Miami,11,99.72565999999999,183,61.33333199999999,53,72.01886999999999,Entire home/apt,2017-02-05,33137,0,1.0,1,44,97,3817.0,12,0.0
17418802,12628735,Los Angeles,6,97.5,209,98.09569499999999,40,90.375,Entire home/apt,2016-04-22,90026,2,2.0,0,44,95,3615.0,10,1.0
10477120,11634778,Boston,6,100.0,187,171.2246,33,165.24243,Entire home/apt,2016-03-01,2115,2,1.0,1,35,97,5453.0,9,1.0
48875446,9428922,New York,7,100.0,239,50.037659999999995,1,50.0,Private room,2015-11-11,10456,1,1.0,0,22,86,50.0,1,0.0
4491033,17843852,New York,11,100.0,195,99.07179000000001,21,99.0,Private room,2017-03-20,10025,1,1.0,0,21,98,2079.0,5,1.0
136203697,19505865,New York,10,100.0,185,223.08109,26,241.34616,Entire home/apt,2017-06-23,11211,3,1.0,0,18,98,6275.0,8,1.0
170250407,23105320,New York,12,100.0,57,96.08771999999999,2,65.0,Private room,2018-02-13,10002,1,1.0,0,23,94,130.0,1,1.0
21618243,4225075,Los Angeles,11,100.0,140,65.292854,23,60.695652,Private room,2014-09-16,90038,1,1.0,0,71,94,1396.0,8,0.0
57539357,16570354,Washington,10,100.0,242,100.0,0,0.0,Private room,2016-12-29,20011,1,1.0,0,1,80,0.0,0,0.0
15268482,19783957,Los Angeles,10,100.0,127,55.44094499999999,32,55.1875,Private room,2017-07-08,90066,1,1.5,1,10,88,1766.0,10,0.0
85915822,14181648,Los Angeles,9,100.0,180,92.166664,43,96.51163000000001,Private room,2017-04-10,90014,1,1.0,1,40,98,4150.0,19,1.0
25393286,13771805,Houston,7,98.833336,204,42.20098,22,38.81818,Private room,2016-06-29,77023,0,1.0,0,26,95,854.0,9,1.0
7174412,11534242,Los Angeles,9,100.0,178,64.52247,14,76.71429,Private room,2016-02-25,90031,1,1.0,0,27,99,1074.0,5,1.0
19286508,7125578,Philadelphia,12,100.0,126,45.746033000000004,5,45.2,Private room,2015-07-01,19148,1,1.5,0,61,97,226.0,3,1.0
26230942,20556889,Chicago,10,100.0,225,106.05778000000001,23,96.13043,Entire home/apt,2017-08-19,60614,0,1.0,0,6,100,2211.0,11,1.0
21420131,8326500,Los Angeles,10,99.82051,143,46.594406,85,47.69412,Private room,2015-09-10,90005,1,3.0,1,34,93,4054.0,8,0.0
34405493,12471408,Los Angeles,7,99.962616,242,22.450413,0,0.0,Private room,2016-04-14,90004,1,2.0,1,5,80,0.0,0,0.0
17310487,4555789,Miami,6,100.0,92,78.847824,22,93.681816,Entire home/apt,2014-10-21,33141,1,1.0,0,29,92,2061.0,4,0.0
25108469,10596607,Dallas,5,100.0,208,46.216347,41,46.780487,Entire home/apt,2016-01-13,75211,1,1.0,0,30,96,1918.0,11,0.0
59595991,17678306,Miami,8,98.73076999999999,199,38.090454,39,38.205128,Private room,2017-03-10,33135,1,1.5,1,19,95,1490.0,15,1.0
69418502,12770367,Miami,9,100.0,205,111.45853400000001,56,115.42857,Entire home/apt,2016-04-29,33308,0,1.0,0,32,94,6464.0,10,0.0
3447539,5557097,New York,5,94.85714,156,60.564102,27,68.92593000000001,Private room,2015-03-05,10033,1,1.0,1,58,93,1861.0,6,0.0
